Afro-Centric,13,14
After The Rain,15,16
After You've Gone,17,17
Ain't Misbehavin',18,18
Along Came Betty,19,20
ASA,21,22
Avance,23,24
Baby It's Cold Outside,25,26
Baja Bajo,27,28
Bass Blues,29,30
photo of Wayne Shorter,31,31
Beauty And The Beast,32,32
Bessie's Blues,33,33
Black And Blue,34,34
Black Coffee,35,36
photo of Charlie Parker,37,37
Blues For Alice,38,38
Blues For Yna Yna,39,40
Body And Soul,41,42
Bolivia,43,44
photo of John Patitucci,45,45
"Boy Next Door, The",46,46
Bye Bye Blackbird,47,48
Café,49,50
Capim,51,52
Casa Forte,53,54
Central Park West,55,56
Charmed Circle,57,58
Cherokee,59,59
Child Is Born,60,60
Choices,61,62
Chromazone,63,66
Clockwise,67,67
Cold Duck Time,68,68
Criss Cross,69,70
photo of Sarah Vaughan,71,71
Day By Day,72,72
Dear Lord,73,74
Dee Song,75,77
Delgado,78,78
photo of Scott Lefaro,79,79
Detour Ahead,80,80
Devil May Cape,81,82
Django,83,84
Doce Presenca,85,86
Dogs In The Wine Shop,87,88
Don't Forget The Poet,89,90
"Duke, The",91,92
Ecaroh,93,96
Equinox,97,98
photo of Michael Brecker,99,99
Escher Sketch,100,106
Eternal Child,107,108
photo of Bud Powell,109,109
Exactly Like You,110,110
Expression,111,111
Falling Grace,112,112
Filthy Mcnasty,113,114
Five Hundred Miles High,115,116
Flamingo,117,117
Fly Me To The Moon,118,118
Forever,119,120
photo of Miles Davis,121,121
Freedom Jazz Dance,122,122
Friday Night At The Cadillac Club,123,124
photo of Bobby McFerrin & Chick Corea,125,125
Friends,126,126
Geraldine,127,128
Gertrude's Bounce,129,130
Get Happy,131,132
Giant Steps,133,133
Got A Match,134,134
Gregory Is Here,135,137
Growing,138,138
Harlem Nocturne,139,140
Hi-Fly,141,144
photo of Art Blakey,145,145
Honeysuckle Rose,146,146
Horacescope,147,148
I Believe In You,149,150
photo of Enrico Pieranunzi,151,151
I Hadn't Anyone Till You,152,152
I Thought About You,153,156
I'll Be Around,157,158
