1919 Rag,19,20
219 Blues,21,
Ace In The Hole,22,
A Cottage For Sale,23,
Adieu Foulard,24,25
Adios Muchachos,26,
A Foggy Day,27,
A Fool Such As I,28,
African Queen,29,
African Tempo,30,
After The Ball,31,
After You'Ve Gone,32,
A Gypsy Without A Song,33,
Ain't Misbehavin',34,
A Kiss To Build A Dream On,35,
Alabama Song,36,
Alabama Bound,37,
Alcoholic Blues,38,
Alexander's Ragtime Band,39,
Algiers Strut,40,
Algiers Waltz,41,
Alice Blue Gown,42,
A Little Street,43,
Allah's Holiday,44,
All Alone,45,
All By Myself,46,
All I Do Is Dream Of You,47,
All The Girls Go Crazy,48,
Almost Like Being In Love,49,
A Love Song Of Long Ago,50,
Ami Blue,51,
A Miner's Dream Of Home,52,
Amor,53,
An Evening Prayer,54,
Angelina,55,
Angry,56,
Anita's Birthday,57,
Anytime,58,
A Perfect Day,59,
Apple Blossom Time,60,
April Showers,61,
Are You Lonesome Tonight?,62,
Asi Pare,63,
As Long As I Live,64,
Astule Cafardeux,65,
At A Georgia Camp Meeting,66,
A Thousand Good Nights,67,
A Thousand Good Nights (F),68,
At Sundown,69,
At The Cross,70,
Auralee,71,
Avalon,72,
Baby Brown,73,
Baby Won't You Please Come Home?,74,
Back Home Blues,75,
Bad Moon Rising,76,
Bambino In Tibo,77,
Bandana Days,78,
Basin Street Stomp,79,
Beale Street Blues,80,
Beautiful Dreamer,81,
Beautiful Ohio,82,
Because Of You,83,
Béchet's Fantasy,84,
Begonia,85,
Beguine,86,
Beg Your Pardon,87,
Bellamina,88,
Bells Of St. Mary's,89,
Besame Mucho,90,
Best Things In Life,91,
Best Things In Life Are Free,92,
Between The Devil And The Deep Blue Sea,93,
Bewitched,94,
Big Bad Bully,95,
Big Boy,96,
Big Butter And Egg Man,97,
Big Chief Battle Axe,98,
Big Lip Blues,99,
Bill Bailey,100,
Bimbo,101,
Birth Of The Blues,102,
Black And Blue,103,
Black And Tan Fantasy,104,
Black Beauty,105,
Black Bottom,106,
Black But Sweet,107,
Black Orpheus,108,
Blame It On The Blues,109,
